execution_idx,application,case,version,execption_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_functions_evolution,covered_goals,covered_goals_evolution
12,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,2052,"[10.6,1]",,
13,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1576,"[10.6,1]",,
14,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,720,"[10.666666666666666,1][10.6,2]",,
15,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1884,"[10.6,1]",,
16,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,2419,"[10.95,1][10.666666666666666,4][10.6,5]",,
17,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1948,"[10.95,1][10.6,3]",,
18,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1685,"[10.95,1][10.6,2]",,
19,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1646,"[10.95,1][10.6,3]",,
20,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1785,"[10.95,1][10.6,2]",,
21,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1545,"[10.95,1][10.6,4]",,
22,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1853,"[10.6,1]",,
23,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1804,"[10.95,1][10.6,2]",,
24,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1936,"[10.95,1][10.666666666666666,2][10.6,9]",,
25,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,2293,"[10.666666666666666,1][10.6,4]",,
26,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,2043,"[10.6,1]",,
27,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1385,"[10.95,1][10.666666666666666,3][10.6,9]",,
28,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1547,"[10.95,1][10.6,2]",,
29,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1828,"[10.95,1][10.666666666666666,3][10.6,4]",,
30,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,10,62328,10.6,1769,"[10.95,1][10.6,4]",,
1,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,1056,"[11.916666666666666,1]",,
2,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,2743,"[11.916666666666666,1]",,
3,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,2405,"[11.916666666666666,1]",,
4,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,2802,"[11.916666666666666,1]",,
5,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,3175,"[11.916666666666666,1]",,
6,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,3800,"[11.916666666666666,1]",,
7,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,3296,"[11.916666666666666,1]",,
8,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,3412,"[11.916666666666666,1]",,
9,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,1607,"[11.916666666666666,1]",,
10,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,2997,"[11.916666666666666,1]",,
11,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,3406,"[11.916666666666666,1]",,
12,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,4107,"[11.916666666666666,1]",,
13,elasticsearch,ES-19026,5.0.0-alpha3,java.lang.IllegalStateException,11,62328,11.916666666666666,3314,"[11.916666666666666,1]",,
